OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddressNo,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200890,2023-08-11,C51921,Laptop,3,439.53,943,Debit Card,Pending,TRK85741716,5,NONE,Google,1318.59
ORD200891,2023-11-11,C36534,Monitor,3,654.54,918,Cash,Returned,TRK38952138,7,SAVE10,Referral,1963.62
ORD200892,2024-06-04,C72043,Desk,1,394.53,480,Cash,Shipped,TRK40896408,2,FREESHIP,Referral,394.53
ORD200893,2023-03-21,C99533,Monitor,1,678.01,696,Cash,Pending,TRK55701253,4,FREESHIP,Referral,678.01
ORD200894,2023-05-23,C90852,Tablet,3,575.01,852,Online,Cancelled,TRK37551831,8,WINTER15,Instagram,1725.03
ORD200895,2023-11-09,C81882,Chair,3,154.64,832,Debit Card,Pending,TRK62371264,6,WINTER15,Facebook,463.92
ORD200896,2024-10-18,C85466,Desk,3,147.29,102,Gift Card,Shipped,TRK66764177,3,FREESHIP,Google,441.87
ORD200897,2024-09-03,C87995,Laptop,4,481.48,358,Gift Card,Delivered,TRK38730545,5,SAVE10,Instagram,1925.92
ORD200898,2025-03-05,C44619,Monitor,3,158.37,742,Cash,Shipped,TRK66662528,6,NONE,Referral,475.11
ORD200899,2025-04-23,C99904,Printer,2,323.37,552,Online,Pending,TRK83843411,3,SAVE10,Instagram,646.74
ORD200900,2025-02-07,C52342,Laptop,5,73.83,991,Debit Card,Pending,TRK67342586,9,NONE,Instagram,369.15
ORD200901,2024-04-28,C44277,Tablet,1,458.63,839,Debit Card,Returned,TRK79321479,4,WINTER15,Referral,458.63
ORD200902,2024-07-13,C61162,Monitor,4,180.25,813,Debit Card,Cancelled,TRK76712124,7,NONE,Facebook,721.0
ORD200903,2023-05-17,C80868,Monitor,3,473.49,205,Credit Card,Pending,TRK56186636,7,NONE,Email,1420.47
ORD200904,2025-02-05,C16693,Monitor,4,237.43,262,Cash,Cancelled,TRK41146508,8,WINTER15,Referral,949.72
ORD200905,2023-11-23,C67818,Laptop,1,442.39,101,Gift Card,Pending,TRK81978113,6,FREESHIP,Facebook,442.39
ORD200906,2024-09-03,C49938,Monitor,1,62.12,141,Cash,Returned,TRK80175572,2,NONE,Email,62.12
ORD200907,2024-08-04,C90898,Desk,5,298.39,583,Gift Card,Cancelled,TRK52935170,7,WINTER15,Referral,1491.95
ORD200908,2025-05-06,C35117,Desk,2,697.93,332,Credit Card,Cancelled,TRK27155709,2,SAVE10,Google,1395.86
ORD200909,2024-05-27,C60203,Tablet,2,291.85,569,Cash,Shipped,TRK76525279,5,FREESHIP,Instagram,583.7
ORD200910,2024-05-31,C36174,Printer,3,308.98,348,Cash,Delivered,TRK26397548,3,SAVE10,Instagram,926.94
ORD200911,2024-08-13,C80872,Desk,5,396.86,593,Cash,Cancelled,TRK43967487,9,SAVE10,Instagram,1984.3
ORD200912,2024-01-22,C67604,Desk,2,139.69,318,Online,Returned,TRK85545920,7,FREESHIP,Email,279.38
ORD200913,2023-02-16,C45599,Printer,5,475.95,505,Credit Card,Returned,TRK62277685,8,WINTER15,Facebook,2379.75
ORD200914,2025-02-10,C70352,Desk,1,626.6,955,Gift Card,Returned,TRK51589589,4,WINTER15,Facebook,626.6
ORD200915,2024-02-16,C20643,Laptop,4,502.99,939,Debit Card,Shipped,TRK30736692,4,WINTER15,Referral,2011.96
ORD200916,2024-06-21,C35669,Printer,5,578.83,165,Cash,Returned,TRK13928455,6,NONE,Referral,2894.15
ORD200917,2025-01-20,C65524,Laptop,5,383.82,836,Credit Card,Returned,TRK19315310,7,FREESHIP,Google,1919.1
ORD200918,2025-06-24,C74359,Laptop,5,368.25,706,Online,Delivered,TRK18250450,5,NONE,Instagram,1841.25
ORD200919,2025-02-07,C92086,Printer,2,374.6,187,Online,Shipped,TRK23357668,3,FREESHIP,Referral,749.2
ORD200920,2025-03-12,C26137,Tablet,2,428.09,978,Credit Card,Returned,TRK98110407,6,NONE,Instagram,856.18
ORD200921,2023-07-24,C90573,Tablet,1,438.93,144,Gift Card,Cancelled,TRK90075720,3,SAVE10,Referral,438.93
ORD200922,2024-06-17,C81857,Desk,2,563.82,487,Credit Card,Pending,TRK79737732,3,NONE,Instagram,1127.64
ORD200923,2023-02-11,C91582,Printer,3,649.93,836,Credit Card,Pending,TRK99938245,7,WINTER15,Facebook,1949.79
ORD200924,2025-03-22,C81319,Printer,5,268.43,991,Cash,Returned,TRK55330558,5,SAVE10,Email,1342.15
ORD200925,2024-12-20,C78500,Monitor,5,502.47,304,Online,Shipped,TRK97460884,10,WINTER15,Email,2512.35
ORD200926,2024-03-20,C67533,Desk,1,26.95,672,Cash,Delivered,TRK14566395,1,WINTER15,Email,26.95
ORD200927,2023-02-14,C35566,Laptop,4,64.69,638,Debit Card,Shipped,TRK10003020,7,WINTER15,Google,258.76
ORD200928,2024-05-09,C77166,Laptop,3,247.11,821,Debit Card,Returned,TRK18896595,3,WINTER15,Referral,741.33
ORD200929,2024-10-16,C67936,Tablet,2,536.25,553,Debit Card,Pending,TRK71803414,3,NONE,Email,1072.5
ORD200930,2024-12-16,C59554,Phone,2,456.04,382,Debit Card,Returned,TRK28182447,4,FREESHIP,Email,912.08
ORD200931,2024-01-01,C14005,Printer,2,40.23,623,Credit Card,Cancelled,TRK87567926,4,SAVE10,Google,80.46
ORD200932,2023-03-26,C26118,Laptop,2,72.39,168,Online,Delivered,TRK15334251,7,WINTER15,Instagram,144.78
ORD200933,2023-01-26,C59685,Monitor,2,394.16,255,Online,Shipped,TRK43718093,2,NONE,Referral,788.32
ORD200934,2025-06-01,C40304,Laptop,4,119.84,692,Gift Card,Shipped,TRK85790948,8,FREESHIP,Referral,479.36
ORD200935,2023-11-24,C39593,Phone,3,692.71,398,Credit Card,Delivered,TRK62405253,3,FREESHIP,Instagram,2078.13
ORD200936,2024-01-12,C50612,Chair,4,56.66,737,Online,Delivered,TRK44140968,4,SAVE10,Instagram,226.64
ORD200937,2024-01-16,C39791,Chair,2,298.53,536,Debit Card,Cancelled,TRK46221436,5,WINTER15,Email,597.06
ORD200938,2023-07-12,C39017,Chair,3,331.46,696,Credit Card,Cancelled,TRK91155214,6,WINTER15,Referral,994.38
ORD200939,2025-04-16,C48510,Laptop,2,521.4,212,Cash,Delivered,TRK53152886,7,SAVE10,Instagram,1042.8
ORD200940,2023-03-27,C74003,Printer,4,305.32,679,Online,Cancelled,TRK91525779,4,SAVE10,Google,1221.28
ORD200941,2023-07-17,C91155,Printer,5,111.7,599,Credit Card,Cancelled,TRK82162952,9,FREESHIP,Email,558.5
ORD200942,2023-09-29,C17591,Tablet,1,479.76,882,Credit Card,Pending,TRK56070470,1,NONE,Email,479.76
ORD200943,2023-12-27,C43330,Monitor,3,193.49,355,Gift Card,Returned,TRK71594838,6,FREESHIP,Facebook,580.47
ORD200944,2024-12-16,C32687,Laptop,2,426.22,448,Online,Delivered,TRK98284560,7,WINTER15,Google,852.44
ORD200945,2023-08-20,C79722,Tablet,5,276.44,619,Gift Card,Shipped,TRK29976438,10,FREESHIP,Referral,1382.2
ORD200946,2024-05-04,C65021,Phone,2,404.96,546,Cash,Shipped,TRK20626179,4,SAVE10,Email,809.92
ORD200947,2023-09-07,C85520,Phone,4,465.66,119,Online,Returned,TRK65994177,9,FREESHIP,Email,1862.64
ORD200948,2024-06-21,C94569,Phone,2,594.07,739,Gift Card,Cancelled,TRK79269291,2,NONE,Google,1188.14
ORD200949,2023-11-09,C55778,Desk,5,110.38,319,Cash,Pending,TRK93797108,10,NONE,Referral,551.9
ORD200950,2024-05-31,C19722,Laptop,1,596.24,891,Credit Card,Returned,TRK78094361,4,FREESHIP,Instagram,596.24
ORD200951,2024-07-22,C74928,Printer,2,306.24,589,Online,Returned,TRK39845914,4,FREESHIP,Email,612.48
ORD200952,2025-02-27,C49111,Monitor,3,503.39,225,Online,Pending,TRK45303393,5,NONE,Facebook,1510.17
ORD200953,2023-02-06,C43721,Phone,1,131.61,971,Cash,Shipped,TRK89392104,2,FREESHIP,Facebook,131.61
ORD200954,2024-10-22,C68609,Chair,3,443.44,240,Gift Card,Shipped,TRK58273778,3,FREESHIP,Google,1330.32
ORD200955,2023-01-23,C82068,Chair,1,408.13,164,Gift Card,Shipped,TRK25779180,3,WINTER15,Instagram,408.13
ORD200956,2024-04-11,C21191,Phone,2,160.98,381,Debit Card,Delivered,TRK86246309,3,SAVE10,Referral,321.96
ORD200957,2023-01-12,C73575,Monitor,5,643.89,851,Cash,Returned,TRK23387612,8,WINTER15,Facebook,3219.45
ORD200958,2023-05-13,C82685,Desk,3,158.66,537,Gift Card,Delivered,TRK70184320,7,WINTER15,Email,475.98
ORD200959,2024-04-13,C73996,Tablet,2,143.82,856,Credit Card,Returned,TRK74579570,6,SAVE10,Instagram,287.64
ORD200960,2023-12-11,C87687,Laptop,3,379.07,312,Gift Card,Pending,TRK60383805,3,WINTER15,Google,1137.21
ORD200961,2024-11-11,C55464,Phone,1,601.36,532,Online,Shipped,TRK81178598,1,NONE,Facebook,601.36
ORD200962,2024-09-06,C12459,Phone,2,142.08,838,Gift Card,Delivered,TRK30674085,4,SAVE10,Referral,284.16
ORD200963,2024-03-11,C88075,Chair,5,530.34,970,Online,Shipped,TRK42832976,9,FREESHIP,Google,2651.7
ORD200964,2023-08-20,C18583,Phone,5,364.42,778,Credit Card,Cancelled,TRK43084595,10,SAVE10,Referral,1822.1
ORD200965,2025-06-18,C70412,Laptop,4,578.28,791,Gift Card,Cancelled,TRK22192783,5,FREESHIP,Email,2313.12
ORD200966,2025-05-20,C58503,Monitor,5,280.52,290,Credit Card,Cancelled,TRK12981657,7,WINTER15,Facebook,1402.6
ORD200967,2025-05-06,C52879,Tablet,5,638.92,502,Credit Card,Returned,TRK67403284,5,FREESHIP,Google,3194.6
ORD200968,2024-02-08,C67870,Monitor,4,412.2,664,Credit Card,Shipped,TRK72602178,6,WINTER15,Referral,1648.8
ORD200969,2025-06-05,C19439,Desk,1,440.34,675,Gift Card,Shipped,TRK25383993,2,WINTER15,Facebook,440.34
ORD200970,2024-09-07,C72664,Desk,1,627.15,241,Cash,Delivered,TRK86694331,5,SAVE10,Instagram,627.15
ORD200971,2024-05-27,C32650,Monitor,2,605.26,934,Cash,Cancelled,TRK66648743,4,WINTER15,Referral,1210.52
ORD200972,2024-06-09,C66438,Laptop,1,90.27,816,Cash,Delivered,TRK32035271,5,SAVE10,Facebook,90.27
ORD200973,2025-06-09,C70010,Desk,5,230.77,141,Online,Pending,TRK50594008,10,WINTER15,Referral,1153.85
ORD200974,2023-09-27,C30722,Desk,5,266.78,274,Gift Card,Cancelled,TRK52088168,5,NONE,Email,1333.9
ORD200975,2023-05-18,C70529,Desk,1,105.92,974,Gift Card,Returned,TRK82165408,6,SAVE10,Email,105.92
ORD200976,2024-04-04,C18984,Tablet,3,589.3,650,Credit Card,Returned,TRK49298239,6,WINTER15,Referral,1767.9
ORD200977,2023-01-28,C85841,Chair,4,649.47,608,Cash,Pending,TRK99820544,8,SAVE10,Google,2597.88
ORD200978,2024-06-25,C41508,Printer,4,107.49,993,Cash,Delivered,TRK61047536,5,NONE,Google,429.96
ORD200979,2023-05-31,C75018,Monitor,3,669.06,299,Cash,Delivered,TRK51794806,7,SAVE10,Facebook,2007.18
ORD200980,2023-10-14,C84320,Chair,3,69.65,107,Cash,Delivered,TRK81093218,7,WINTER15,Instagram,208.95
ORD200981,2023-11-26,C12609,Phone,4,136.83,490,Debit Card,Pending,TRK56379337,8,SAVE10,Email,547.32
ORD200982,2024-09-06,C64935,Monitor,1,304.11,707,Gift Card,Shipped,TRK42969065,2,SAVE10,Referral,304.11
ORD200983,2024-11-24,C67528,Monitor,4,296.28,110,Gift Card,Shipped,TRK60865210,5,SAVE10,Email,1185.12
ORD200984,2025-02-28,C44176,Desk,1,77.64,706,Credit Card,Shipped,TRK68704764,1,FREESHIP,Facebook,77.64
ORD200985,2024-07-20,C92788,Desk,1,243.71,948,Gift Card,Delivered,TRK83835361,6,SAVE10,Google,243.71
ORD200986,2024-09-07,C69213,Laptop,4,644.96,533,Credit Card,Pending,TRK67837331,7,FREESHIP,Email,2579.84
ORD200987,2025-06-05,C67387,Phone,5,283.73,436,Gift Card,Pending,TRK54120003,8,FREESHIP,Instagram,1418.65
ORD200988,2025-02-04,C90318,Desk,2,629.56,818,Gift Card,Cancelled,TRK52765043,5,WINTER15,Instagram,1259.12
ORD200989,2023-03-23,C49995,Laptop,4,246.11,559,Credit Card,Pending,TRK33212013,4,SAVE10,Instagram,984.44
ORD200990,2023-11-19,C52313,Phone,2,418.26,913,Debit Card,Pending,TRK67368559,2,SAVE10,Google,836.52
ORD200991,2024-05-09,C10211,Desk,5,127.18,598,Debit Card,Cancelled,TRK68938335,10,FREESHIP,Google,635.9
ORD200992,2024-08-27,C97907,Printer,3,586.21,933,Gift Card,Pending,TRK89637569,4,WINTER15,Referral,1758.63
ORD200993,2024-04-06,C61384,Monitor,3,267.45,576,Gift Card,Delivered,TRK33323210,5,WINTER15,Instagram,802.35
ORD200994,2024-06-27,C27613,Tablet,4,615.65,971,Debit Card,Delivered,TRK63701318,9,WINTER15,Google,2462.6
ORD200995,2023-11-18,C99271,Monitor,2,113.29,959,Cash,Pending,TRK87832736,5,SAVE10,Facebook,226.58
ORD200996,2024-04-28,C28648,Monitor,4,473.86,101,Debit Card,Delivered,TRK92240846,7,SAVE10,Facebook,1895.44
ORD200997,2023-11-27,C26210,Laptop,3,444.75,805,Cash,Delivered,TRK40616861,6,SAVE10,Facebook,1334.25
ORD200998,2023-05-19,C90350,Phone,2,183.67,783,Debit Card,Cancelled,TRK22824230,6,SAVE10,Google,367.34
ORD200999,2023-12-24,C61957,Printer,1,483.38,652,Cash,Pending,TRK43983841,6,FREESHIP,Google,483.38
ORD201000,2023-06-21,C90132,Printer,5,260.93,582,Online,Delivered,TRK52664903,9,SAVE10,Email,1304.65
ORD201001,2023-12-08,C31371,Printer,2,253.68,122,Gift Card,Shipped,TRK19554327,6,NONE,Referral,507.36
ORD201002,2025-06-19,C83911,Tablet,4,699.88,944,Cash,Pending,TRK33188106,5,WINTER15,Referral,2799.52
ORD201003,2023-01-11,C84700,Printer,5,319.97,582,Cash,Shipped,TRK14706969,7,SAVE10,Google,1599.85
ORD201004,2025-06-09,C87529,Chair,4,246.91,296,Online,Pending,TRK15739505,8,SAVE10,Referral,987.64
ORD201005,2023-03-02,C38065,Printer,3,392.85,426,Credit Card,Returned,TRK11448295,6,NONE,Google,1178.55
ORD201006,2024-05-27,C27435,Tablet,5,420.98,860,Cash,Delivered,TRK91458233,7,SAVE10,Facebook,2104.9
ORD201007,2024-03-20,C46651,Monitor,2,73.26,839,Cash,Pending,TRK60444502,4,WINTER15,Facebook,146.52
ORD201008,2023-01-13,C62557,Monitor,3,410.88,257,Cash,Delivered,TRK12742366,8,FREESHIP,Instagram,1232.64
ORD201009,2023-09-02,C54494,Tablet,2,176.46,696,Credit Card,Delivered,TRK95958645,2,FREESHIP,Email,352.92
ORD201010,2023-03-31,C33729,Monitor,3,659.57,533,Credit Card,Cancelled,TRK35649833,6,SAVE10,Email,1978.71
ORD201011,2024-12-03,C47823,Phone,2,478.36,654,Online,Shipped,TRK22271097,3,NONE,Google,956.72
ORD201012,2024-12-03,C84570,Printer,4,30.05,301,Online,Returned,TRK12551882,6,NONE,Facebook,120.2
ORD201013,2025-04-26,C91123,Laptop,4,300.56,842,Cash,Cancelled,TRK49568409,9,FREESHIP,Facebook,1202.24
ORD201014,2024-02-04,C92548,Tablet,5,226.45,160,Debit Card,Returned,TRK21682892,6,FREESHIP,Email,1132.25
ORD201015,2024-01-26,C97454,Printer,2,349.4,892,Online,Shipped,TRK73249329,2,SAVE10,Instagram,698.8
ORD201016,2023-12-29,C20257,Tablet,5,268.78,669,Debit Card,Delivered,TRK62135578,7,WINTER15,Email,1343.9
ORD201017,2024-08-25,C51694,Chair,2,680.85,953,Gift Card,Delivered,TRK83122112,6,FREESHIP,Referral,1361.7
ORD201018,2023-07-08,C77499,Laptop,3,182.48,209,Cash,Delivered,TRK20703086,3,NONE,Instagram,547.44
ORD201019,2024-04-06,C28386,Desk,1,277.09,293,Cash,Returned,TRK32954229,2,SAVE10,Referral,277.09
ORD201020,2024-04-22,C50211,Tablet,2,26.5,312,Online,Delivered,TRK47787981,3,SAVE10,Instagram,53.0
ORD201021,2023-10-23,C74519,Phone,3,315.27,309,Credit Card,Cancelled,TRK97351945,4,SAVE10,Email,945.81
ORD201022,2025-02-24,C19071,Tablet,3,450.98,396,Credit Card,Shipped,TRK66537096,8,SAVE10,Referral,1352.94
ORD201023,2024-09-23,C65251,Laptop,5,233.67,291,Cash,Shipped,TRK32059025,10,NONE,Referral,1168.35
ORD201024,2024-01-29,C90612,Chair,3,367.75,731,Cash,Pending,TRK93022878,7,FREESHIP,Facebook,1103.25
ORD201025,2025-05-17,C28406,Chair,1,23.53,174,Gift Card,Delivered,TRK98841457,2,FREESHIP,Instagram,23.53
ORD201026,2023-05-01,C55454,Monitor,1,677.48,807,Online,Delivered,TRK13281370,1,WINTER15,Facebook,677.48
ORD201027,2024-05-21,C93467,Laptop,4,554.83,983,Cash,Returned,TRK77377373,6,NONE,Google,2219.32
ORD201028,2023-02-17,C60042,Desk,4,440.31,610,Cash,Cancelled,TRK84651559,6,NONE,Instagram,1761.24
ORD201029,2025-03-01,C44733,Desk,1,87.06,851,Credit Card,Shipped,TRK41500198,4,FREESHIP,Email,87.06
ORD201030,2023-10-02,C61773,Phone,4,245.28,176,Credit Card,Delivered,TRK12936357,6,WINTER15,Email,981.12
ORD201031,2023-02-28,C59183,Phone,5,664.51,136,Debit Card,Pending,TRK18129706,8,SAVE10,Email,3322.55
ORD201032,2023-04-20,C26188,Chair,1,618.68,990,Online,Delivered,TRK61634201,6,WINTER15,Referral,618.68
ORD201033,2024-12-24,C20338,Monitor,1,370.85,331,Gift Card,Delivered,TRK30654048,2,FREESHIP,Referral,370.85
ORD201034,2024-06-16,C84524,Printer,4,517.98,766,Cash,Cancelled,TRK76751888,8,FREESHIP,Facebook,2071.92
ORD201035,2023-11-12,C70315,Laptop,4,506.11,911,Cash,Cancelled,TRK97732085,5,NONE,Referral,2024.44
ORD201036,2024-05-31,C98278,Phone,3,413.83,552,Gift Card,Shipped,TRK49684737,8,SAVE10,Facebook,1241.49
ORD201037,2023-12-13,C32347,Printer,1,249.81,408,Cash,Pending,TRK54073964,1,SAVE10,Google,249.81
ORD201038,2025-03-15,C77961,Tablet,3,362.53,422,Debit Card,Returned,TRK28969024,5,NONE,Facebook,1087.59
ORD201039,2025-06-28,C49137,Desk,2,299.23,177,Credit Card,Cancelled,TRK79362428,2,WINTER15,Instagram,598.46
ORD201040,2023-11-15,C13169,Tablet,1,536.07,932,Debit Card,Delivered,TRK66288666,5,FREESHIP,Google,536.07
ORD201041,2023-02-11,C21167,Monitor,4,558.9,948,Gift Card,Shipped,TRK97737564,9,WINTER15,Google,2235.6
ORD201042,2024-12-09,C59724,Tablet,2,409.75,414,Debit Card,Shipped,TRK67878272,2,WINTER15,Facebook,819.5
ORD201043,2025-01-11,C43965,Tablet,2,179.96,675,Gift Card,Shipped,TRK94346739,5,NONE,Instagram,359.92
ORD201044,2025-06-22,C63018,Printer,1,38.49,215,Credit Card,Delivered,TRK52335337,4,FREESHIP,Referral,38.49
ORD201045,2024-09-20,C11893,Laptop,5,316.4,671,Gift Card,Returned,TRK72012758,7,NONE,Email,1582.0
ORD201046,2024-10-07,C85421,Tablet,3,547.15,466,Online,Shipped,TRK16524006,4,WINTER15,Instagram,1641.45
ORD201047,2023-06-23,C81726,Chair,4,540.34,394,Gift Card,Shipped,TRK69872994,6,WINTER15,Referral,2161.36
ORD201048,2024-09-09,C57601,Monitor,4,73.65,889,Debit Card,Shipped,TRK21153699,9,NONE,Google,294.6
ORD201049,2024-07-18,C60575,Desk,5,391.86,587,Credit Card,Shipped,TRK44468232,6,NONE,Instagram,1959.3
ORD201050,2023-08-20,C70659,Laptop,5,69.7,722,Online,Returned,TRK49663597,9,NONE,Instagram,348.5
ORD201051,2025-03-05,C35043,Monitor,5,26.43,820,Gift Card,Shipped,TRK65097450,5,FREESHIP,Facebook,132.15
ORD201052,2023-09-11,C12301,Tablet,1,531.74,493,Online,Shipped,TRK25145796,1,WINTER15,Google,531.74
ORD201053,2024-09-15,C32798,Phone,2,496.62,679,Online,Pending,TRK37375451,2,SAVE10,Instagram,993.24
ORD201054,2023-11-29,C42949,Printer,1,660.66,447,Debit Card,Delivered,TRK46415143,3,WINTER15,Instagram,660.66
ORD201055,2023-10-23,C10787,Monitor,4,274.82,932,Debit Card,Delivered,TRK91512567,9,WINTER15,Email,1099.28
ORD201056,2024-06-14,C26152,Phone,2,486.35,790,Online,Pending,TRK49382455,6,SAVE10,Referral,972.7
ORD201057,2024-09-24,C46210,Laptop,3,428.88,535,Debit Card,Shipped,TRK81611937,3,WINTER15,Facebook,1286.64
ORD201058,2023-09-08,C32943,Desk,2,412.14,127,Credit Card,Returned,TRK26949106,2,FREESHIP,Instagram,824.28
ORD201059,2024-09-22,C73629,Desk,1,265.64,601,Credit Card,Returned,TRK11492924,3,WINTER15,Instagram,265.64
ORD201060,2024-05-07,C38024,Tablet,2,273.43,824,Cash,Shipped,TRK93370912,7,WINTER15,Referral,546.86
ORD201061,2025-01-29,C25445,Laptop,5,131.7,830,Cash,Shipped,TRK12402431,8,FREESHIP,Google,658.5
ORD201062,2023-08-23,C13501,Chair,5,85.52,301,Gift Card,Cancelled,TRK65149372,5,NONE,Facebook,427.6
ORD201063,2024-06-19,C42108,Desk,2,320.68,336,Credit Card,Shipped,TRK58407918,5,FREESHIP,Referral,641.36
ORD201064,2025-02-12,C32121,Laptop,4,198.81,654,Cash,Returned,TRK96074264,9,FREESHIP,Referral,795.24
ORD201065,2023-10-30,C47778,Printer,5,666.8,488,Debit Card,Delivered,TRK79504329,7,SAVE10,Referral,3334.0
ORD201066,2023-12-20,C10791,Desk,1,355.09,674,Debit Card,Cancelled,TRK20321248,5,SAVE10,Instagram,355.09
ORD201067,2023-06-06,C78959,Phone,2,316.2,384,Online,Returned,TRK37426359,2,NONE,Instagram,632.4
ORD201068,2024-08-03,C29914,Laptop,1,133.39,469,Debit Card,Shipped,TRK22073506,2,SAVE10,Referral,133.39
ORD201069,2023-02-25,C70506,Monitor,1,454.23,255,Gift Card,Returned,TRK12518384,3,NONE,Facebook,454.23
ORD201070,2024-09-06,C46873,Desk,4,491.29,496,Debit Card,Pending,TRK10926575,6,NONE,Email,1965.16
ORD201071,2025-06-24,C94037,Phone,2,255.14,216,Cash,Shipped,TRK47536985,2,NONE,Google,510.28
ORD201072,2023-02-26,C88644,Monitor,1,392.61,977,Gift Card,Cancelled,TRK14900878,4,SAVE10,Referral,392.61
ORD201073,2024-10-11,C69471,Tablet,4,362.06,294,Debit Card,Returned,TRK11107152,4,NONE,Facebook,1448.24
ORD201074,2024-05-10,C21437,Phone,1,222.73,120,Online,Returned,TRK81624772,4,NONE,Google,222.73
ORD201075,2024-08-31,C40949,Monitor,2,552.63,609,Debit Card,Delivered,TRK43066749,7,WINTER15,Instagram,1105.26
ORD201076,2023-05-08,C99116,Laptop,4,686.61,176,Cash,Shipped,TRK52711973,6,NONE,Referral,2746.44
ORD201077,2025-03-07,C57861,Printer,3,305.16,115,Credit Card,Cancelled,TRK47775217,8,SAVE10,Referral,915.48
ORD201078,2023-03-18,C62627,Desk,1,41.09,881,Online,Returned,TRK90060232,4,WINTER15,Email,41.09
ORD201079,2024-06-20,C89979,Phone,5,634.0,144,Gift Card,Delivered,TRK99055909,8,NONE,Email,3170.0
ORD201080,2023-01-20,C70613,Laptop,5,464.74,438,Gift Card,Delivered,TRK33140293,7,NONE,Referral,2323.7
ORD201081,2023-04-21,C55636,Monitor,4,425.6,494,Credit Card,Pending,TRK85897054,5,FREESHIP,Google,1702.4
ORD201082,2023-10-06,C96595,Chair,3,573.22,177,Debit Card,Pending,TRK59779174,5,SAVE10,Email,1719.66
ORD201083,2024-07-09,C68508,Chair,1,123.28,895,Credit Card,Delivered,TRK98960285,3,SAVE10,Email,123.28
ORD201084,2023-01-08,C45175,Phone,1,70.82,128,Gift Card,Pending,TRK41792296,1,WINTER15,Instagram,70.82
ORD201085,2023-05-21,C28049,Printer,2,646.69,404,Debit Card,Shipped,TRK91426444,7,WINTER15,Instagram,1293.38
ORD201086,2023-12-23,C46967,Tablet,2,513.42,401,Online,Pending,TRK91439791,5,WINTER15,Instagram,1026.84
ORD201087,2025-03-23,C84134,Laptop,4,693.07,530,Online,Shipped,TRK48659380,8,SAVE10,Instagram,2772.28
ORD201088,2023-11-30,C49831,Desk,3,491.43,213,Gift Card,Shipped,TRK21232601,6,WINTER15,Instagram,1474.29
ORD201089,2025-03-15,C13324,Tablet,2,599.74,440,Gift Card,Shipped,TRK66967997,2,NONE,Instagram,1199.48
ORD201090,2023-02-25,C61225,Monitor,2,650.25,996,Gift Card,Returned,TRK37022954,6,NONE,Instagram,1300.5
ORD201091,2024-10-08,C16400,Laptop,3,209.48,123,Debit Card,Pending,TRK57771859,4,NONE,Email,628.44
ORD201092,2023-08-21,C38642,Laptop,5,209.2,930,Debit Card,Delivered,TRK47744396,6,WINTER15,Email,1046.0
ORD201093,2023-06-09,C86773,Phone,4,197.36,557,Gift Card,Returned,TRK22612240,9,FREESHIP,Instagram,789.44
ORD201094,2023-06-28,C66093,Printer,4,648.91,615,Credit Card,Shipped,TRK54950785,6,SAVE10,Instagram,2595.64
ORD201095,2024-04-23,C33051,Phone,2,441.54,397,Online,Delivered,TRK92929755,2,SAVE10,Email,883.08
ORD201096,2025-05-03,C18169,Tablet,2,464.92,782,Debit Card,Returned,TRK49482923,2,NONE,Facebook,929.84
ORD201097,2024-12-26,C81370,Monitor,5,506.45,344,Gift Card,Shipped,TRK99682998,7,WINTER15,Google,2532.25
ORD201098,2023-06-17,C91103,Monitor,4,255.86,155,Credit Card,Delivered,TRK91653000,7,NONE,Email,1023.44
ORD201099,2024-09-19,C21953,Laptop,2,125.23,272,Cash,Cancelled,TRK60774796,3,FREESHIP,Email,250.46
ORD201100,2023-08-17,C15146,Laptop,5,38.11,428,Debit Card,Cancelled,TRK79790530,6,WINTER15,Instagram,190.55
ORD201101,2025-06-08,C43546,Monitor,3,161.97,904,Cash,Pending,TRK85871121,4,SAVE10,Email,485.91
ORD201102,2024-06-03,C98474,Chair,4,347.17,997,Debit Card,Shipped,TRK86192984,8,NONE,Instagram,1388.68
ORD201103,2023-04-24,C90292,Laptop,4,276.32,129,Online,Delivered,TRK26270357,5,NONE,Google,1105.28
ORD201104,2024-07-25,C17075,Tablet,4,314.76,850,Online,Shipped,TRK63547510,8,NONE,Instagram,1259.04
ORD201105,2024-01-08,C12487,Tablet,3,475.69,884,Gift Card,Cancelled,TRK23324770,3,FREESHIP,Google,1427.07
ORD201106,2023-03-12,C34555,Chair,1,372.8,903,Cash,Cancelled,TRK72859458,6,SAVE10,Facebook,372.8
ORD201107,2025-06-30,C25110,Tablet,2,63.21,282,Online,Cancelled,TRK80963328,4,SAVE10,Google,126.42
ORD201108,2023-03-20,C35136,Laptop,1,634.94,462,Online,Cancelled,TRK49753703,5,WINTER15,Instagram,634.94
ORD201109,2024-04-08,C62277,Printer,4,77.47,474,Gift Card,Returned,TRK32026174,7,SAVE10,Instagram,309.88
ORD201110,2024-02-25,C12472,Chair,3,84.31,912,Credit Card,Shipped,TRK36103184,3,SAVE10,Email,252.93
ORD201111,2023-05-06,C24047,Monitor,4,234.45,362,Online,Cancelled,TRK91338580,9,FREESHIP,Instagram,937.8
